season,volatility,mode,capacity_kwh,hour,load_kw,pv_kw,spot_price,import_price,export_price,grid_import_kw,grid_export_kw,battery_charge_kw,battery_discharge_kw,battery_net_kw,soc_start_kwh,soc_end_kwh,pv_curtail_kw,energy_cost,degradation_cost,hourly_cost,hourly_cashflow,cumulative_cost_before_fixed_items,daily_subscription_fee,daily_vpp_credit,cumulative_net_value
winter,conservative,self_ha,20.0,20,2.5,0.0,0.24,0.42,0.08,0.0,0.0,0.0,2.5,-2.5,6.304057244210351,3.672478296841929,0.0,0.0,0.0375,0.0375,-0.0375,3.9979583385768325,0.0,0.0,-3.9979583385768325
winter,conservative,self_ha,20.0,21,1.8,0.0,0.18,0.28,0.08,1.8,0.0,0.0,0.0,0.0,3.672478296841929,3.672478296841929,0.0,0.5040000000000001,0.0,0.5040000000000001,-0.5040000000000001,4.5019583385768325,0.0,0.0,-4.5019583385768325
winter,conservative,self_ha,20.0,22,1.3,0.0,0.13,0.28,0.08,7.9605491612190225,0.0,6.660549161219023,0.0,6.660549161219023,3.672478296841929,10.0,0.0,2.2289537651413265,0.09990823741828533,2.3288620025596116,-2.3288620025596116,6.8308203411364445,0.0,0.0,-6.8308203411364445
winter,conservative,self_ha,20.0,23,1.1,0.0,0.11,0.28,0.08,1.1,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.30800000000000005,0.0,0.30800000000000005,-0.30800000000000005,7.138820341136444,0.0,0.0,-7.138820341136444
winter,conservative,self_ha,40.0,0,1.0,0.0,0.1,0.22,0.08,1.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.22,0.0,0.22,-0.22,0.22,0.0,0.0,-0.22
winter,conservative,self_ha,40.0,1,0.9,0.0,0.09,0.22,0.08,0.9,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.198,0.0,0.198,-0.198,0.41800000000000004,0.0,0.0,-0.41800000000000004
winter,conservative,self_ha,40.0,2,0.9,0.0,0.08,0.22,0.08,5.546441443909524,0.0,4.646441443909526,0.0,4.646441443909526,20.0,24.41411937171405,0.0,1.2202171176600953,0.06969662165864289,1.2899137393187383,-1.2899137393187383,1.7079137393187382,0.0,0.0,-1.7079137393187382
winter,conservative,self_ha,40.0,3,0.9,0.0,0.08,0.22,0.08,0.9,0.0,0.0,0.0,0.0,24.41411937171405,24.41411937171405,0.0,0.198,0.0,0.198,-0.198,1.9059137393187382,0.0,0.0,-1.9059137393187382
winter,conservative,self_ha,40.0,4,1.1,0.0,0.09,0.22,0.08,1.1,0.0,0.0,0.0,0.0,24.41411937171405,24.41411937171405,0.0,0.24200000000000002,0.0,0.24200000000000002,-0.24200000000000002,2.147913739318738,0.0,0.0,-2.147913739318738
winter,conservative,self_ha,40.0,5,1.8,0.0,0.11,0.22,0.08,1.8,0.0,0.0,0.0,0.0,24.41411937171405,24.41411937171405,0.0,0.396,0.0,0.396,-0.396,2.543913739318738,0.0,0.0,-2.543913739318738
winter,conservative,self_ha,40.0,6,2.8,0.0,0.18,0.22,0.08,15.0,0.0,12.2,0.0,12.2,24.41411937171405,36.00411937171405,0.0,3.3,0.183,3.4829999999999997,-3.4829999999999997,6.026913739318738,0.0,0.0,-6.026913739318738
winter,conservative,self_ha,40.0,7,3.2,0.0,0.24,0.3,0.08,0.0,0.0,0.0,3.2,-3.2,36.00411937171405,32.635698319082465,0.0,0.0,0.048,0.048,-0.048,6.074913739318738,0.0,0.0,-6.074913739318738
winter,conservative,self_ha,40.0,8,2.5,0.9888543819998317,0.2,0.3,0.08,0.0,0.0,0.0,1.5111456180001683,-1.5111456180001683,32.635698319082465,31.045018721187553,0.0,0.0,0.022667184270002524,0.022667184270002524,-0.022667184270002524,6.09758092358874,0.0,0.0,-6.09758092358874
winter,conservative,self_ha,40.0,9,1.5,1.880912807335914,0.15,0.3,0.08,0.0,0.0,0.38091280733591404,0.0,0.38091280733591404,31.045018721187553,31.406885888156673,0.0,0.0,0.00571369211003871,0.00571369211003871,-0.00571369211003871,6.103294615698779,0.0,0.0,-6.103294615698779
winter,conservative,self_ha,40.0,10,1.1,2.588854381999832,0.12,0.3,0.08,0.0,0.0,1.4888543819998303,0.0,1.4888543819998303,31.406885888156673,32.82129755105651,0.0,0.0,0.022332815729997454,0.022332815729997454,-0.022332815729997454,6.125627431428777,0.0,0.0,-6.125627431428777
winter,conservative,self_ha,40.0,11,1.0,3.0433808521444914,0.09,0.3,0.08,0.0,0.0,2.0433808521444914,0.0,2.0433808521444914,32.82129755105651,34.76250936059378,0.0,0.0,0.03065071278216737,0.03065071278216737,-0.03065071278216737,6.156278144210944,0.0,0.0,-6.156278144210944
winter,conservative,self_ha,40.0,12,1.0,3.2,0.08,0.3,0.08,0.0,0.0,2.199999999999999,0.0,2.199999999999999,34.76250936059378,36.85250936059378,0.0,0.0,0.03299999999999998,0.03299999999999998,-0.03299999999999998,6.189278144210944,0.0,0.0,-6.189278144210944
winter,conservative,self_ha,40.0,13,1.1,3.043380852144492,0.09,0.3,0.08,0.0,0.0,1.9433808521444917,0.0,1.9433808521444917,36.85250936059378,38.698721170131044,0.0,0.0,0.029150712782167375,0.029150712782167375,-0.029150712782167375,6.218428856993111,0.0,0.0,-6.218428856993111
winter,conservative,self_ha,40.0,14,1.3,2.588854381999832,0.11,0.3,0.08,0.0,0.0,1.2888543819998322,0.0,1.2888543819998322,38.698721170131044,39.923132833030884,0.0,0.0,0.019332815729997482,0.019332815729997482,-0.019332815729997482,6.237761672723109,0.0,0.0,-6.237761672723109
winter,conservative,self_ha,40.0,15,1.8,1.8809128073359145,0.15,0.42,0.08,0.0,0.0,0.08091280733591444,0.0,0.08091280733591444,39.923132833030884,40.0,0.0,0.0,0.0012136921100387166,0.0012136921100387166,-0.0012136921100387166,6.238975364833148,0.0,0.0,-6.238975364833148
winter,conservative,self_ha,40.0,16,2.8,0.9888543819998321,0.22,0.42,0.08,0.0,0.0,0.0,1.8111456180001677,-1.8111456180001677,40.0,38.093530928420876,0.0,0.0,0.027167184270002514,0.027167184270002514,-0.027167184270002514,6.26614254910315,0.0,0.0,-6.26614254910315
winter,conservative,self_ha,40.0,17,3.8,3.9188697572715305e-16,0.3,0.42,0.08,0.0,0.0,0.0,3.7999999999999994,-3.7999999999999994,38.093530928420876,34.093530928420876,0.0,0.0,0.05699999999999999,0.05699999999999999,-0.05699999999999999,6.32314254910315,0.0,0.0,-6.32314254910315
winter,conservative,self_ha,40.0,18,4.0,0.0,0.34,0.42,0.08,0.0,0.0,0.0,4.0,-4.0,34.093530928420876,29.883004612631403,0.0,0.0,0.06,0.06,-0.06,6.38314254910315,0.0,0.0,-6.38314254910315
winter,conservative,self_ha,40.0,19,3.4,0.0,0.3,0.42,0.08,0.0,0.0,0.0,3.4,-3.4,29.883004612631403,26.30405724421035,0.0,0.0,0.051,0.051,-0.051,6.43414254910315,0.0,0.0,-6.43414254910315
winter,conservative,self_ha,40.0,20,2.5,0.0,0.24,0.42,0.08,0.0,0.0,0.0,2.5,-2.5,26.30405724421035,23.67247829684193,0.0,0.0,0.0375,0.0375,-0.0375,6.47164254910315,0.0,0.0,-6.47164254910315
winter,conservative,self_ha,40.0,21,1.8,0.0,0.18,0.28,0.08,0.0,0.0,0.0,1.8,-1.8,23.67247829684193,21.777741454736667,0.0,0.0,0.027,0.027,-0.027,6.49864254910315,0.0,0.0,-6.49864254910315
winter,conservative,self_ha,40.0,22,1.3,0.0,0.13,0.28,0.08,0.7111456180001668,0.0,0.0,0.5888543819998332,-0.5888543819998332,21.777741454736667,21.157894736842106,0.0,0.19912077304004674,0.008832815729997497,0.20795358877004425,-0.20795358877004425,6.706596137873194,0.0,0.0,-6.706596137873194
winter,conservative,self_ha,40.0,23,1.1,0.0,0.11,0.28,0.08,0.0,0.0,0.0,1.100000000000001,-1.100000000000001,21.157894736842106,20.0,0.0,0.0,0.016500000000000015,0.016500000000000015,-0.016500000000000015,6.723096137873194,0.0,0.0,-6.723096137873194
winter,conservative,amber_smartshift,10.0,0,1.0,0.0,0.1,0.28,0.1,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.28,0.0,0.28,-0.28,0.28,0.030555555555555555,0.0,-0.3105555555555556
winter,conservative,amber_smartshift,10.0,1,0.9,0.0,0.09,0.27,0.09,0.9,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.24300000000000002,0.0,0.24300000000000002,-0.24300000000000002,0.523,0.030555555555555555,0.0,-0.5841111111111111
winter,conservative,amber_smartshift,10.0,2,0.9,0.0,0.08,0.26,0.08,5.059460834491236,0.0,4.159460834491235,0.0,4.159460834491235,5.0,8.951487792766674,0.0,1.3154598169677214,0.06239191251736853,1.3778517294850898,-1.3778517294850898,1.90085172948509,0.030555555555555555,0.0,-1.9925183961517565
winter,conservative,amber_smartshift,10.0,3,0.9,0.0,0.08,0.26,0.08,0.9,0.0,0.0,0.0,0.0,8.951487792766674,8.951487792766674,0.0,0.234,0.0,0.234,-0.234,2.13485172948509,0.030555555555555555,0.0,-2.257073951707312
winter,conservative,amber_smartshift,10.0,4,1.1,0.0,0.09,0.27,0.09,1.1,0.0,0.0,0.0,0.0,8.951487792766674,8.951487792766674,0.0,0.29700000000000004,0.0,0.29700000000000004,-0.29700000000000004,2.43185172948509,0.030555555555555555,0.0,-2.5846295072628678
winter,conservative,amber_smartshift,10.0,5,1.8,0.0,0.11,0.29,0.11,1.8,0.0,0.0,0.0,0.0,8.951487792766674,8.951487792766674,0.0,0.522,0.0,0.522,-0.522,2.9538517294850903,0.030555555555555555,0.0,-3.1371850628184235
winter,conservative,amber_smartshift,10.0,6,2.8,0.0,0.18,0.36,0.18,0.0,0.0,0.0,2.8,-2.8,8.951487792766674,6.004119371714042,0.0,0.0,0.041999999999999996,0.041999999999999996,-0.041999999999999996,2.99585172948509,0.030555555555555555,0.0,-3.209740618373979
winter,conservative,amber_smartshift,10.0,7,3.2,0.0,0.24,0.42,0.24,0.0,0.0,0.0,3.2,-3.2,6.004119371714042,2.635698319082463,0.0,0.0,0.048,0.048,-0.048,3.04385172948509,0.030555555555555555,0.0,-3.2882961739295347
winter,conservative,amber_smartshift,10.0,8,2.5,0.9888543819998317,0.2,0.38,0.2,0.0,0.0,0.0,1.5111456180001683,-1.5111456180001683,2.635698319082463,1.0450187211875495,0.0,0.0,0.022667184270002524,0.022667184270002524,-0.022667184270002524,3.066518913755093,0.030555555555555555,0.0,-3.3415189137550927
winter,conservative,amber_smartshift,10.0,9,1.5,1.880912807335914,0.15,0.32999999999999996,0.15,0.0,0.0,0.38091280733591404,0.0,0.38091280733591404,1.0450187211875495,1.4068858881566677,0.0,0.0,0.00571369211003871,0.00571369211003871,-0.00571369211003871,3.0722326058651315,0.030555555555555555,0.0,-3.377788161420687
winter,conservative,amber_smartshift,10.0,10,1.1,2.588854381999832,0.12,0.3,0.12,0.0,0.0,1.488854381999832,0.0,1.488854381999832,1.4068858881566677,2.8212975510565084,0.0,0.0,0.02233281572999748,0.02233281572999748,-0.02233281572999748,3.094565421595129,0.030555555555555555,0.0,-3.43067653270624
winter,conservative,amber_smartshift,10.0,11,1.0,3.0433808521444914,0.09,0.27,0.09,0.0,0.0,2.0433808521444914,0.0,2.0433808521444914,2.8212975510565084,4.762509360593775,0.0,0.0,0.03065071278216737,0.03065071278216737,-0.03065071278216737,3.1252161343772964,0.030555555555555555,0.0,-3.491882801043963
winter,conservative,amber_smartshift,10.0,12,1.0,3.2,0.08,0.26,0.08,0.0,0.0,2.1999999999999993,0.0,2.1999999999999993,4.762509360593775,6.852509360593774,0.0,0.0,0.03299999999999999,0.03299999999999999,-0.03299999999999999,3.1582161343772963,0.030555555555555555,0.0,-3.5554383565995185
winter,conservative,amber_smartshift,10.0,13,1.1,3.043380852144492,0.09,0.27,0.09,0.0,0.0,1.9433808521444917,0.0,1.9433808521444917,6.852509360593774,8.69872117013104,0.0,0.0,0.029150712782167375,0.029150712782167375,-0.029150712782167375,3.187366847159464,0.030555555555555555,0.0,-3.6151446249372414
winter,conservative,amber_smartshift,10.0,14,1.3,2.588854381999832,0.11,0.29,0.11,0.0,0.0,1.288854381999831,0.0,1.288854381999831,8.69872117013104,9.92313283303088,0.0,0.0,0.019332815729997465,0.019332815729997465,-0.019332815729997465,3.2066996628894615,0.030555555555555555,0.0,-3.665032996222795
winter,conservative,amber_smartshift,10.0,15,1.8,1.8809128073359145,0.15,0.32999999999999996,0.15,0.0,0.0,0.08091280733591444,0.0,0.08091280733591444,9.92313283303088,10.0,0.0,0.0,0.0012136921100387166,0.0012136921100387166,-0.0012136921100387166,3.2079133549995,0.030555555555555555,0.0,-3.696802243888389
winter,conservative,amber_smartshift,10.0,16,2.8,0.9888543819998321,0.22,0.4,0.22,1.8111456180001677,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.7244582472000671,0.0,0.7244582472000671,-0.7244582472000671,3.9323716021995674,0.030555555555555555,0.0,-4.451816046644012
winter,conservative,amber_smartshift,10.0,17,3.8,3.9188697572715305e-16,0.3,0.48,0.3,2.6499999999999986,0.0,0.0,1.1500000000000006,-1.1500000000000006,10.0,8.789473684210526,0.0,1.2719999999999994,0.01725000000000001,1.2892499999999993,-1.2892499999999993,5.2216216021995665,0.030555555555555555,0.0,-5.771621602199566
winter,conservative,amber_smartshift,10.0,18,4.0,0.0,0.34,0.52,0.34,0.0,0.0,0.0,4.0,-4.0,8.789473684210526,4.578947368421052,0.0,0.0,0.06,0.06,-0.06,5.281621602199566,0.030555555555555555,0.0,-5.862177157755122
winter,conservative,amber_smartshift,10.0,19,3.4,0.0,0.3,0.48,0.3,0.0,0.0,0.0,3.4,-3.4,4.578947368421052,1.0000000000000002,0.0,0.0,0.051,0.051,-0.051,5.332621602199566,0.030555555555555555,0.0,-5.943732713310677
winter,conservative,amber_smartshift,10.0,20,2.5,0.0,0.24,0.42,0.24,2.5,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,0.0,1.05,0.0,1.05,-1.05,6.382621602199566,0.030555555555555555,0.0,-7.024288268866233
winter,conservative,amber_smartshift,10.0,21,1.8,0.0,0.18,0.36,0.18,1.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.648,0.0,0.648,-0.648,7.030621602199566,0.030555555555555555,0.0,-7.702843824421788
winter,conservative,amber_smartshift,10.0,22,1.3,0.0,0.13,0.31,0.13,1.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.403,0.0,0.403,-0.403,7.433621602199565,0.030555555555555555,0.0,-8.136399379977343
winter,conservative,amber_smartshift,10.0,23,1.1,0.0,0.11,0.29,0.11,5.310526315789474,0.0,4.2105263157894735,0.0,4.2105263157894735,1.0,5.0,0.0,1.5400526315789473,0.0631578947368421,1.6032105263157894,-1.6032105263157894,9.036832128515355,0.030555555555555555,0.0,-9.770165461848688
winter,conservative,amber_smartshift,20.0,0,1.0,0.0,0.1,0.28,0.1,1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.28,0.0,0.28,-0.28,0.28,0.030555555555555555,0.0,-0.3105555555555556
winter,conservative,amber_smartshift,20.0,1,0.9,0.0,0.09,0.27,0.09,0.9,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.24300000000000002,0.0,0.24300000000000002,-0.24300000000000002,0.523,0.030555555555555555,0.0,-0.5841111111111111
winter,conservative,amber_smartshift,20.0,2,0.9,0.0,0.08,0.26,0.08,0.9,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.234,0.0,0.234,-0.234,0.757,0.030555555555555555,0.0,-0.8486666666666667
winter,conservative,amber_smartshift,20.0,3,0.9,0.0,0.08,0.26,0.08,2.5226187292280797,0.0,1.6226187292280796,0.0,1.6226187292280796,10.0,11.541487792766675,0.0,0.6558808695993007,0.024339280938421193,0.6802201505377219,-0.6802201505377219,1.4372201505377218,0.030555555555555555,0.0,-1.559442372759944
winter,conservative,amber_smartshift,20.0,4,1.1,0.0,0.09,0.27,0.09,1.1,0.0,0.0,0.0,0.0,11.541487792766675,11.541487792766675,0.0,0.29700000000000004,0.0,0.29700000000000004,-0.29700000000000004,1.734220150537722,0.030555555555555555,0.0,-1.8869979283154996
winter,conservative,amber_smartshift,20.0,5,1.8,0.0,0.11,0.29,0.11,1.8,0.0,0.0,0.0,0.0,11.541487792766675,11.541487792766675,0.0,0.522,0.0,0.522,-0.522,2.2562201505377217,0.030555555555555555,0.0,-2.439553483871055
winter,conservative,amber_smartshift,20.0,6,2.8,0.0,0.18,0.36,0.18,0.0,0.0,0.0,2.8,-2.8,11.541487792766675,8.594119371714044,0.0,0.0,0.041999999999999996,0.041999999999999996,-0.041999999999999996,2.2982201505377216,0.030555555555555555,0.0,-2.5121090394266106
winter,conservative,amber_smartshift,20.0,7,3.2,0.0,0.24,0.42,0.24,0.0,0.0,0.0,3.2,-3.2,8.594119371714044,5.225698319082464,0.0,0.0,0.048,0.048,-0.048,2.3462201505377216,0.030555555555555555,0.0,-2.590664594982166
winter,conservative,amber_smartshift,20.0,8,2.5,0.9888543819998317,0.2,0.38,0.2,0.0,0.0,0.0,1.5111456180001683,-1.5111456180001683,5.225698319082464,3.6350187211875498,0.0,0.0,0.022667184270002524,0.022667184270002524,-0.022667184270002524,2.368887334807724,0.030555555555555555,0.0,-2.643887334807724
winter,conservative,amber_smartshift,20.0,9,1.5,1.880912807335914,0.15,0.32999999999999996,0.15,0.0,0.0,0.38091280733591404,0.0,0.38091280733591404,3.6350187211875498,3.996885888156668,0.0,0.0,0.00571369211003871,0.00571369211003871,-0.00571369211003871,2.374601026917763,0.030555555555555555,0.0,-2.6801565824733182
winter,conservative,amber_smartshift,20.0,10,1.1,2.588854381999832,0.12,0.3,0.12,0.0,0.0,1.488854381999832,0.0,1.488854381999832,3.996885888156668,5.411297551056508,0.0,0.0,0.02233281572999748,0.02233281572999748,-0.02233281572999748,2.39693384264776,0.030555555555555555,0.0,-2.7330449537588715
winter,conservative,amber_smartshift,20.0,11,1.0,3.0433808521444914,0.09,0.27,0.09,0.0,0.0,2.0433808521444914,0.0,2.0433808521444914,5.411297551056508,7.352509360593775,0.0,0.0,0.03065071278216737,0.03065071278216737,-0.03065071278216737,2.427584555429928,0.030555555555555555,0.0,-2.7942512220965945
winter,conservative,amber_smartshift,20.0,12,1.0,3.2,0.08,0.26,0.08,7.8,0.0,10.0,0.0,10.0,7.352509360593775,16.852509360593775,0.0,2.028,0.15,2.178,-2.178,4.605584555429928,0.030555555555555555,0.0,-5.00280677765215
winter,conservative,amber_smartshift,20.0,13,1.1,3.043380852144492,0.09,0.27,0.09,0.0,0.0,1.9433808521444917,0.0,1.9433808521444917,16.852509360593775,18.69872117013104,0.0,0.0,0.029150712782167375,0.029150712782167375,-0.029150712782167375,4.634735268212095,0.030555555555555555,0.0,-5.062513045989873
winter,conservative,amber_smartshift,20.0,14,1.3,2.588854381999832,0.11,0.29,0.11,0.0,0.0,1.2888543819998322,0.0,1.2888543819998322,18.69872117013104,19.92313283303088,0.0,0.0,0.019332815729997482,0.019332815729997482,-0.019332815729997482,4.654068083942093,0.030555555555555555,0.0,-5.112401417275426
winter,conservative,amber_smartshift,20.0,15,1.8,1.8809128073359145,0.15,0.32999999999999996,0.15,0.0,0.0,0.08091280733591444,0.0,0.08091280733591444,19.92313283303088,20.0,0.0,0.0,0.0012136921100387166,0.0012136921100387166,-0.0012136921100387166,4.6552817760521314,0.030555555555555555,0.0,-5.14417066494102
winter,conservative,amber_smartshift,20.0,16,2.8,0.9888543819998321,0.22,0.4,0.22,0.0,0.0,0.0,1.8111456180001677,-1.8111456180001677,20.0,18.093530928420876,0.0,0.0,0.027167184270002514,0.027167184270002514,-0.027167184270002514,4.682448960322134,0.030555555555555555,0.0,-5.201893404766578
winter,conservative,amber_smartshift,20.0,17,3.8,3.9188697572715305e-16,0.3,0.48,0.3,0.0,0.0,0.0,3.7999999999999994,-3.7999999999999994,18.093530928420876,14.093530928420876,0.0,0.0,0.05699999999999999,0.05699999999999999,-0.05699999999999999,4.739448960322134,0.030555555555555555,0.0,-5.289448960322134
winter,conservative,amber_smartshift,20.0,18,4.0,0.0,0.34,0.52,0.34,0.0,0.0,0.0,4.0,-4.0,14.093530928420876,9.883004612631403,0.0,0.0,0.06,0.06,-0.06,4.799448960322134,0.030555555555555555,0.0,-5.3800045158776895
winter,conservative,amber_smartshift,20.0,19,3.4,0.0,0.3,0.48,0.3,0.0,0.0,0.0,3.4,-3.4,9.883004612631403,6.304057244210351,0.0,0.0,0.051,0.051,-0.051,4.850448960322134,0.030555555555555555,0.0,-5.461560071433245
winter,conservative,amber_smartshift,20.0,20,2.5,0.0,0.24,0.42,0.24,0.0,0.0,0.0,2.5,-2.5,6.304057244210351,3.67247829684193,0.0,0.0,0.0375,0.0375,-0.0375,4.8879489603221336,0.030555555555555555,0.0,-5.5296156269888
winter,conservative,amber_smartshift,20.0,21,1.8,0.0,0.18,0.36,0.18,0.2111456180001665,0.0,0.0,1.5888543819998335,-1.5888543819998335,3.67247829684193,2.0,0.0,0.07601242248005995,0.023832815729997504,0.09984523821005745,-0.09984523821005745,4.987794198532191,0.030555555555555555,0.0,-5.660016420754413
winter,conservative,amber_smartshift,20.0,22,1.3,0.0,0.13,0.31,0.13,1.3,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.403,0.0,0.403,-0.403,5.390794198532191,0.030555555555555555,0.0,-6.093571976309969
winter,conservative,amber_smartshift,20.0,23,1.1,0.0,0.11,0.29,0.11,9.521052631578947,0.0,8.421052631578947,0.0,8.421052631578947,2.0,10.0,0.0,2.7611052631578943,0.1263157894736842,2.8874210526315784,-2.8874210526315784,8.27821525116377,0.030555555555555555,0.0,-9.011548584497103
winter,conservative,amber_smartshift,40.0,0,1.0,0.0,0.1,0.28,0.1,1.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.28,0.0,0.28,-0.28,0.28,0.030555555555555555,0.0,-0.3105555555555556
winter,conservative,amber_smartshift,40.0,1,0.9,0.0,0.09,0.27,0.09,0.9,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.24300000000000002,0.0,0.24300000000000002,-0.24300000000000002,0.523,0.030555555555555555,0.0,-0.5841111111111111
winter,conservative,amber_smartshift,40.0,2,0.9,0.0,0.08,0.26,0.08,0.9,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.234,0.0,0.234,-0.234,0.757,0.030555555555555555,0.0,-0.8486666666666667
winter,conservative,amber_smartshift,40.0,3,0.9,0.0,0.08,0.26,0.08,5.848934518701762,0.0,4.948934518701762,0.0,4.948934518701762,20.0,24.701487792766674,0.0,1.5207229748624582,0.07423401778052642,1.5949569926429847,-1.5949569926429847,2.3519569926429846,0.030555555555555555,0.0,-2.474179214865207
winter,conservative,amber_smartshift,40.0,4,1.1,0.0,0.09,0.27,0.09,1.1,0.0,0.0,0.0,0.0,24.701487792766674,24.701487792766674,0.0,0.29700000000000004,0.0,0.29700000000000004,-0.29700000000000004,2.648956992642985,0.030555555555555555,0.0,-2.8017347704207625
winter,conservative,amber_smartshift,40.0,5,1.8,0.0,0.11,0.29,0.11,1.8,0.0,0.0,0.0,0.0,24.701487792766674,24.701487792766674,0.0,0.522,0.0,0.522,-0.522,3.170956992642985,0.030555555555555555,0.0,-3.354290325976318
winter,conservative,amber_smartshift,40.0,6,2.8,0.0,0.18,0.36,0.18,0.0,0.0,0.0,2.8,-2.8,24.701487792766674,21.754119371714044,0.0,0.0,0.041999999999999996,0.041999999999999996,-0.041999999999999996,3.212956992642985,0.030555555555555555,0.0,-3.426845881531874
winter,conservative,amber_smartshift,40.0,7,3.2,0.0,0.24,0.42,0.24,0.0,0.0,0.0,3.2,-3.2,21.754119371714044,18.385698319082465,0.0,0.0,0.048,0.048,-0.048,3.260956992642985,0.030555555555555555,0.0,-3.5054014370874294
winter,conservative,amber_smartshift,40.0,8,2.5,0.9888543819998317,0.2,0.38,0.2,0.0,0.0,0.0,1.5111456180001683,-1.5111456180001683,18.385698319082465,16.79501872118755,0.0,0.0,0.022667184270002524,0.022667184270002524,-0.022667184270002524,3.2836241769129875,0.030555555555555555,0.0,-3.5586241769129874
winter,conservative,amber_smartshift,40.0,9,1.5,1.880912807335914,0.15,0.32999999999999996,0.15,0.0,0.0,0.38091280733591404,0.0,0.38091280733591404,16.79501872118755,17.15688588815667,0.0,0.0,0.00571369211003871,0.00571369211003871,-0.00571369211003871,3.289337869023026,0.030555555555555555,0.0,-3.5948934245785815
winter,conservative,amber_smartshift,40.0,10,1.1,2.588854381999832,0.12,0.3,0.12,0.0,0.0,1.488854381999832,0.0,1.488854381999832,17.15688588815667,18.57129755105651,0.0,0.0,0.02233281572999748,0.02233281572999748,-0.02233281572999748,3.3116706847530235,0.030555555555555555,0.0,-3.6477817958641348
winter,conservative,amber_smartshift,40.0,11,1.0,3.0433808521444914,0.09,0.27,0.09,0.0,0.0,2.0433808521444914,0.0,2.0433808521444914,18.57129755105651,20.51250936059378,0.0,0.0,0.03065071278216737,0.03065071278216737,-0.03065071278216737,3.342321397535191,0.030555555555555555,0.0,-3.708988064201858
winter,conservative,amber_smartshift,40.0,12,1.0,3.2,0.08,0.26,0.08,15.0,0.0,17.2,0.0,17.2,20.51250936059378,36.85250936059378,0.0,3.9000000000000004,0.258,4.158,-4.158,7.500321397535192,0.030555555555555555,0.0,-7.897543619757414
winter,conservative,amber_smartshift,40.0,13,1.1,3.043380852144492,0.09,0.27,0.09,0.0,0.0,1.9433808521444917,0.0,1.9433808521444917,36.85250936059378,38.698721170131044,0.0,0.0,0.029150712782167375,0.029150712782167375,-0.029150712782167375,7.529472110317359,0.030555555555555555,0.0,-7.957249888095137
winter,conservative,amber_smartshift,40.0,14,1.3,2.588854381999832,0.11,0.29,0.11,0.0,0.0,1.2888543819998322,0.0,1.2888543819998322,38.698721170131044,39.923132833030884,0.0,0.0,0.019332815729997482,0.019332815729997482,-0.019332815729997482,7.548804926047357,0.030555555555555555,0.0,-8.00713825938069
winter,conservative,amber_smartshift,40.0,15,1.8,1.8809128073359145,0.15,0.32999999999999996,0.15,0.0,0.0,0.08091280733591444,0.0,0.08091280733591444,39.923132833030884,40.0,0.0,0.0,0.0012136921100387166,0.0012136921100387166,-0.0012136921100387166,7.550018618157395,0.030555555555555555,0.0,-8.038907507046284
winter,conservative,amber_smartshift,40.0,16,2.8,0.9888543819998321,0.22,0.4,0.22,0.0,0.0,0.0,1.8111456180001677,-1.8111456180001677,40.0,38.093530928420876,0.0,0.0,0.027167184270002514,0.027167184270002514,-0.027167184270002514,7.5771858024273975,0.030555555555555555,0.0,-8.096630246871841
winter,conservative,amber_smartshift,40.0,17,3.8,3.9188697572715305e-16,0.3,0.48,0.3,0.0,0.0,0.0,3.7999999999999994,-3.7999999999999994,38.093530928420876,34.093530928420876,0.0,0.0,0.05699999999999999,0.05699999999999999,-0.05699999999999999,7.634185802427398,0.030555555555555555,0.0,-8.184185802427399
winter,conservative,amber_smartshift,40.0,18,4.0,0.0,0.34,0.52,0.34,0.0,1.6888543819998327,0.0,5.688854381999833,-5.688854381999833,34.093530928420876,28.105263157894736,0.0,-0.5742104898799432,0.08533281572999749,-0.48887767414994565,0.48887767414994565,7.145308128277453,0.030555555555555555,0.0,-7.725863683833008
winter,conservative,amber_smartshift,40.0,19,3.4,0.0,0.3,0.48,0.3,0.0,0.0,0.0,3.4,-3.4,28.105263157894736,24.526315789473685,0.0,0.0,0.051,0.051,-0.051,7.196308128277453,0.030555555555555555,0.0,-7.8074192393885635
winter,conservative,amber_smartshift,40.0,20,2.5,0.0,0.24,0.42,0.24,0.0,0.0,0.0,2.5,-2.5,24.526315789473685,21.894736842105264,0.0,0.0,0.0375,0.0375,-0.0375,7.2338081282774525,0.030555555555555555,0.0,-7.875474794944119
